Generation: 1 | maxFitness: 0,4106085 | maxFitnessGen: 0 | maxFitnessGenBuf: 0,4106085
34|TOP2|0,1780437|4,227795;-2,880539;-0,5731411;3,699272;-4,287271;-1,581453;1,053159;-1,483405;-0,2562008;-2,697462;-4,772751;-4,493115;0,6737084;2,857266;2,348621;4,874363;-4,654091;-3,903264;2,781682;0,9899287;1,20957;4,259912;4,916896;0,1899915;-0,6275631;-2,785067;-3,893813;0,759253;3,610724;3,409908;-3,104621;-2,916683;0,1347523;-4,752862;-4,291453;-4,340297;4,062319;1,010147;1,922052;1,693254;2,603033;-0,7737105;-3,047648;-2,477748;-2,523127;1,35831;-1,751146;-1,358431;2,949419;-3,152127;-3,200168;1,555564;1,746966;4,044216;2,850177;-2,258187;-2,62549;3,050662;3,011177;1,657534;5,182775;-4,506818;-4,924407;4,811472;1,396626;-3,546674;-4,845359;4,12605;3,4567;3,490601;1,72614
35|TOP2|0,1770661|4,463056;-3,306132;-0,5731411;3,699272;-3,903463;-2,254338;1,268906;-1,483405;0,5059217;-2,995249;-4,719802;-4,013881;0,6737084;3,263812;2,348621;4,527646;-4,824129;-3,903264;2,781682;0,7121767;1,186309;4,259912;5,133876;0,3136033;-0,458885;-2,785067;-3,53588;0,4259813;3,819499;3,409908;-2,895793;-3,309436;0,1347523;-4,945253;-4,071303;-4,340297;4,062319;1,031561;1,865379;1,198329;2,584494;-0,7796572;-2,800688;-2,159044;-2,639289;1,35831;-2,089814;-1,002143;2,833707;-2,580934;-2,913707;1,40281;1,692532;3,980484;2,457346;-2,258187;-2,468746;3,219984;3,44105;2,063775;4,447732;-4,491861;-4,754461;4,811472;1,08701;-3,732733;-4,924379;4,17471;3,868462;3,982618;2,113983
36|TOP2|0,1160752|4,413628;-3,306132;-0,9919481;3,243494;-4,398417;-1,882085;1,501978;-1,298651;0,05513239;-2,953918;-4,83923;-4,013881;1,019424;3,310733;2,348621;4,600291;-4,654091;-3,903264;2,531673;0,5454992;1,872975;4,259912;4,767612;0,1899915;-0,4787759;-3,112078;-3,53588;0,4018669;4,161489;3,409908;-2,864669;-2,721483;0,3015952;-4,945253;-4,301289;-4,20402;3,78836;1,010147;1,52435;1,198329;2,90699;-0,8964673;-2,60479;-1,664376;-2,639289;1,594025;-1,883595;-0,7349411;2,561914;-2,955773;-3,822478;1,700294;1,877343;4,45834;2,499759;-2,258187;-2,816548;3,443975;3,06732;1,657534;5,19162;-4,676931;-4,618877;4,811472;1,747067;-4,011502;-5,146511;4,17471;3,4567;3,027271;2,178384
37|TOP2|0,08118398|4,576456;-3,306132;-0,7750124;3,699272;-3,836812;-1,952023;1,278845;-1,483405;0,05513239;-3,389262;-4,772751;-4,013881;0,3568138;2,601592;2,348621;4,527646;-4,654091;-4,273784;2,781682;1,187244;1,608256;4,259912;4,858778;0,1899915;-0,4782175;-3,038114;-3,739005;1,176942;3,907805;2,97564;-2,678511;-3,2805;0,1347523;-4,945253;-4,208746;-4,686301;4,062319;1,235379;1,754181;1,198329;3,054698;-1,010181;-3,250494;-1,82015;-2,639289;1,35831;-2,008755;-1,002143;3,136657;-3,38105;-3,174314;1,529351;1,550606;3,770425;2,473246;-2,258187;-2,62549;3,219984;3,44105;1,331381;4,76773;-4,177656;-4,618877;4,811472;1,0106;-4,287779;-4,924379;4,17471;3,4567;3,156643;1,72614
38|TOP2|0,08088362|4,576456;-3,181373;-0,5731411;3,699272;-3,903463;-1,952023;0,8074453;-1,483405;0,05513239;-3,2298;-4,772751;-4,013881;1,0808;2,977736;2,221855;4,487297;-4,654091;-3,903264;3,241878;0,9899287;1,136838;4,288918;4,916896;0,1899915;-0,4833789;-3,204939;-3,320769;0,8301927;3,907805;3,229753;-3,035297;-2,916683;0,1347523;-4,96527;-3,968978;-4,340297;4,062319;1,439901;2,271899;1,198329;3,028999;-1,001223;-3,290956;-2,057333;-2,639289;1,35831;-2,008755;-1,002143;2,949419;-3,213534;-3,381008;1,555564;1,863852;3,980484;2,850177;-2,258187;-2,62549;3,219984;3,44105;1,657534;4,946223;-4,506818;-4,681835;4,811472;1,396626;-4,275859;-4,924379;4,249688;3,4567;3,907838;1,72614
39|TOP2|0,07563287|4,104241;-3,058986;-0,2030487;3,827046;-3,863;-1,952023;1,278845;-1,483405;0,05513239;-3,295094;-4,87187;-4,119232;0,6222671;2,857266;1,905155;4,772386;-4,214297;-3,903264;2,3123;0,6882802;1,468749;4,259912;5,072309;0,5906911;-0,4833789;-2,785067;-3,53588;0,759253;3,623867;3,409908;-3,014168;-2,916683;0,1943669;-4,945253;-4,415103;-4,340297;4,433868;0,6049107;1,59734;1,601404;3,028999;-1,010181;-2,800688;-2,159044;-2,639289;0,9351405;-2,008755;-1,002143;2,949419;-2,955773;-3,771502;1,555564;2,046275;3,980484;2,850177;-2,189187;-3,035849;2,789127;3,44105;1,754122;4,362485;-4,506818;-4,364685;4,811472;1,130662;-3,82563;-4,924379;4,17471;3,516907;3,35595;1,83772
40|TOP2|0,05162998|4,576456;-3,4493;-0,8354483;3,699272;-4,119129;-1,709702;1,278845;-1,483405;0,05513239;-3,285649;-5,167113;-4,253804;0,6737084;2,65135;2,391689;4,527646;-4,24449;-3,944295;2,751584;0,9899287;1,468749;4,191036;4,916896;0,2561465;-0,5264657;-3,077773;-3,612334;0,759253;3,482946;3,393399;-3,254815;-2,671388;-0,333425;-4,519474;-3,846293;-4,340297;3,805387;1,010147;1,922052;1,198329;3,028999;-0,9393461;-2,800688;-2,159044;-2,639289;1,553702;-1,692892;-0,5937899;2,949419;-2,955773;-3,381008;1,52706;1,564127;4,100694;2,751158;-2,091457;-2,62549;3,578062;3,435236;1,767056;4,85328;-4,105066;-4,618877;4,674969;1,816627;-3,82563;-4,924379;4,17471;3,493365;3,516237;1,72614
41|TOP2|0,05053152|4,576456;-3,306132;-0,5731411;3,467258;-3,903463;-2,350773;1,14834;-1,633434;-0,1340079;-2,936983;-4,772751;-4,25435;0,5426683;2,857266;2,510244;4,43627;-4,889857;-3,903264;2,781682;0,9572456;1,468749;4,52334;4,941098;0,3902487;-0,6442997;-2,945475;-3,53588;0,3095272;3,907805;3,409908;-2,632021;-2,916683;0,1347523;-4,492232;-3,939473;-4,238472;4,062319;1,010147;2,168863;1,551214;3,028999;-1,010181;-3,101706;-1,871846;-2,639289;1,35831;-2,289742;-1,437993;2,994612;-3,316844;-3,841459;1,961816;1,692532;3,714582;2,850177;-2,276139;-2,62549;3,608236;3,040947;1,796405;4,76773;-4,506818;-4,171527;4,811472;1,396626;-3,607273;-4,924379;4,30894;3,4567;3,516237;1,561655
42|TOP2|0,05019556|4,582193;-3,306132;-0,09186316;3,544188;-3,903463;-2,251723;1,182121;-1,483405;0,05513239;-2,936983;-4,772751;-4,013881;0,6737084;3,169162;2,348621;4,523243;-4,810974;-4,237679;2,781682;0,7500258;1,468749;4,259912;5,30353;0,1899915;-0,8742518;-2,785067;-3,457781;0,3450575;3,907805;3,111464;-2,895793;-2,916683;0,1347523;-4,945253;-3,968978;-4,340297;4,062319;0,8472981;1,793378;0,7640431;2,666856;-1,010181;-2,907697;-1,809996;-2,639289;1,492108;-2,008755;-0,8728967;2,949419;-2,986624;-3,381008;1,38075;1,692574;4,468829;2,850177;-1,92952;-2,845962;3,219984;3,44105;1,917043;4,76773;-4,369099;-4,618877;4,93548;1,396626;-3,736943;-4,715005;4,095671;3,4567;3,345894;1,72614
43|TOP2|0,04508284|5,050405;-3,306132;-0,7570221;3,999152;-3,903463;-1,634287;1,143326;-1,483405;0,05513239;-2,936983;-5,125113;-3,662387;0,6737084;2,449697;2,348621;4,03445;-4,654091;-3,897567;2,984062;0,5705935;1,468749;4,398069;4,916896;0,1899915;-0,4833789;-2,697865;-3,53588;0,759253;3,907805;3,102508;-3,026585;-2,916683;0,1347523;-4,528484;-3,968978;-4,340297;4,090568;0,5156366;1,922052;1,305626;2,945392;-1,010181;-3,058612;-1,959259;-2,887739;1,35831;-2,21489;-0,6386689;2,949419;-3,260676;-3,36778;1,555564;1,72867;4,13322;3,10579;-2,272847;-2,62549;3,288008;3,931454;1,657534;4,57679;-4,506818;-4,618877;4,811472;1,549968;-3,82563;-4,924379;3,698277;3,4567;3,815328;1,72614
44|TotallyRandom|0,02262722|0,06109667;4,780101;4,137172;-2,68057;-1,648206;0,5240507;0,3143187;-2,354517;-3,15414;-1,301773;-1,62234;4,73671;0,01980114;-0,8647223;-3,59782;-2,057433;-2,105275;3,588136;1,554234;0,006249428;-2,437993;-3,596895;2,627618;-0,8818297;0,1891594;-2,000954;2,472983;-2,46567;-2,205433;4,152349;-4,281895;-1,404366;1,345853;-2,027337;-3,197815;-2,092466;-3,082108;-3,213585;-3,410989;1,768482;4,715714;4,809805;1,792069;3,526321;3,31362;3,097417;0,3046103;-2,112067;-2,445562;0,9871321;-3,818905;2,441058;-3,19883;0,2611465;3,182735;-1,707518;1,30508;2,569287;-0,4137702;0,6008525;-2,822899;0,3824778;2,674148;-2,549567;4,848331;4,771266;-0,07362413;4,760341;1,701126;-1,36259;2,660748
45|TotallyRandom|0,01035325|0,3032451;-0,8354683;-4,130467;1,230209;-3,3221;-1,754084;0,2378492;4,612807;4,501954;-0,8755164;-2,046926;-3,579605;-1,932722;3,284405;-1,640174;-2,838204;1,937916;2,274735;-3,41542;3,638862;3,603048;-0,3204007;2,347982;1,040687;-0,162868;1,704115;2,879274;-1,875871;-3,281709;1,346417;2,871937;-1,025292;3,45584;-0,1759105;-3,160816;-1,260705;2,547103;2,644715;0,6907959;-4,170313;3,155487;-2,244709;0,3973823;3,93557;-1,068757;-3,863845;-0,287344;2,848977;-3,907872;-4,959403;0,587544;0,5307488;1,513619;-1,401162;-4,985858;1,404241;-2,174794;-3,255401;0,4256206;3,731005;-2,19134;4,040899;3,251452;0,7202716;4,087711;-0,1371388;3,527987;3,299663;-1,20258;0,4355354;3,199883
46|TotallyRandom|0,009714186|0,3510814;-4,873705;-0,5871658;-1,945966;1,144147;3,743754;-0,4591517;-2,605797;1,917394;3,009136;4,375395;3,858218;-0,1566725;-2,261246;-4,045619;0,8339767;1,260976;-1,438708;-0,5331345;-0,7805486;-0,8072991;-0,4332404;2,535466;-1,575728;2,554622;0,6564827;-1,055805;-3,895827;-4,811078;0,5617695;-3,751812;-1,410074;3,210019;2,252301;4,641725;4,103899;2,910677;-2,055779;1,297748;0,5434804;-1,369802;-3,444109;-0,3265195;-0,6154389;2,465875;4,184988;-3,968333;3,657118;3,725442;2,868949;0,08434582;3,678989;-0,6379576;-1,017525;-2,317705;-4,482699;4,86299;0,5406041;0,4226046;2,263188;1,980215;1,472835;0,5694075;-3,458066;-3,32999;-0,3429575;-1,824839;4,181248;-1,411727;2,456888;1,149451
47|TotallyRandom|0,009699561|-3,67557;-1,201568;1,281066;3,772932;4,258714;3,693143;-2,757584;-1,583045;3,086202;3,912053;-0,2214484;4,163041;0,2678652;-1,226376;3,111765;1,03699;3,307841;-1,640687;3,003213;0,9241514;-1,926841;4,994838;0,692008;3,535011;-2,15699;-2,932479;4,840981;0,5235963;1,357787;3,545285;4,349155;4,666929;1,24759;1,30811;-3,727961;0,68047;3,819731;3,758312;-2,703711;-0,1388149;-0,3325229;-4,219109;-3,916782;0,7933645;-1,690357;-3,255162;1,062419;-1,630668;-4,09199;-2,732657;-0,2247543;2,015877;-1,624295;-4,982786;-3,296583;-4,319983;1,808225;3,302878;-4,733658;-1,653482;4,650724;3,36911;-4,59628;4,305143;0,7943673;0,2273841;-0,6605453;3,195847;-2,526474;1,486841;-2,066432
48|TotallyRandom|0,009280815|0,5555372;-0,3152413;0,1117344;1,222685;-1,948339;3,057493;-4,639034;-2,979324;3,225243;-1,301542;3,902615;-3,947721;-0,02164412;-4,916447;-0,3888516;-1,7588;0,3944821;-1,880097;-1,237175;-1,093559;-2,21981;-4,865509;2,035865;-1,963992;-2,39784;2,718652;2,057275;-4,031414;-4,254743;-2,885266;1,181367;2,885288;4,254305;1,384899;-2,085093;-3,288789;-3,759042;2,228532;-3,214739;-4,030099;3,909512;2,600881;2,845779;1,964727;-3,211588;3,62661;4,456997;-0,4084439;4,487027;-4,583158;-2,567821;4,083041;1,104097;-3,519187;0,409153;4,08169;1,528369;-3,343241;-0,6345181;-2,572773;-0,1015716;-1,599388;-0,6421108;2,827992;-4,141796;2,614014;-1,431611;-0,9731979;-4,601799;-1,050549;-3,129269
49|TotallyRandom|0,009261827|2,870238;2,277143;-0,03090096;-3,796806;-1,888463;1,617098;2,2932;4,185478;-4,650137;-0,09957743;4,906406;-3,423717;4,005408;1,390545;-2,073709;2,46634;-2,924952;-3,334911;3,819011;1,659567;-0,9804482;-0,9011431;3,592048;1,191921;-4,713947;1,456379;-0,8598895;3,171168;-4,585945;3,912745;-2,447195;0,3373165;-1,379778;-1,866452;3,450954;1,041987;0,2579088;1,29023;4,528282;-1,07333;-1,206604;-3,262214;2,151493;1,424354;-1,641242;2,19306;-0,3130002;0,05827379;1,147569;-4,509763;-4,644116;-3,015326;-0,7318335;4,248404;-1,68751;3,851725;-1,352272;-0,8008103;2,40429;0,01222563;3,508538;-0,007474899;-2,535325;3,215834;-1,721127;-0,170855;0,1744814;-1,717398;-3,708061;-4,282579;-1,653259
50|TotallyRandom|0,009253499|4,397526;1,960564;-0,1702027;-3,610174;-0,3623323;4,578791;-1,741392;-1,195484;4,891678;3,484441;1,849;4,537842;0,4621964;-2,000905;4,854913;-1,541198;-0,4952617;-1,064063;-4,538322;4,0511;-0,1731057;2,309335;-0,02616596;-1,027959;-0,4468055;1,610709;-1,67752;2,298904;2,250923;0,2475305;-2,527681;3,305807;4,905973;-0,7785039;1,278716;2,501085;-2,209472;4,437508;-1,927831;-0,9937768;3,022327;1,197353;-3,875752;1,994365;1,470021;-0,2442236;4,564186;3,785973;1,686798;-0,2839227;-4,846666;1,886572;0,7320232;-3,46676;-3,203082;-1,747535;4,919655;-1,573569;0,4698734;4,902216;3,143679;4,960227;3,144692;0,4650764;4,795151;-3,20386;-4,315281;-3,508368;-0,5626111;-4,671984;2,628715
Generation: 3 | maxFitness: 0,7554069 | maxFitnessGen: 0,4608238 | maxFitnessGenBuf: 0,7554069
N TotallyRandom: 5 | N RandomParents: 5 | N Top2: 65 | Min Mutation: 0,5

Index|Brain Type|Fitness|BrainData
0|TOP2|0,7554069|0,09393133;1,200402;-3,45372;-0,1620318;-0,8030849;-4,378152;4,091872;4,186979;0,5531923;2,334243;4,884343;-0,4794388;-0,8266922;-1,508479;4,264833;-3,764539;2,26915;-4,965806;-2,203455;5,347968;-1,955464;-4,837714;-4,520599;-0,7677238;3,07366;-1,196777;-2,611942;3,378411;-1,395978;4,918789;-3,666693;-0,7093768;0,1594968;1,400844;-3,289838;4,560653;-1,120348;2,175586;-0,5619817;-3,707143;-1,703497;1,349305;1,957189;0,8599294;2,707907;-1,003437;-4,449839;4,108221;-0,5481366;0,07016087;2,788344;-2,427586;0,4405994;-4,143194;-2,53488;0,6374956;1,653178;-4,904593;-3,97382;-1,979995;-2,52342;-4,951154;0,9941797;-4,915329;0,07749367;-0,1245337;1,033831;0,8360572;-0,2684379;0,4230359;4,273836
1|TOP2|0,4974307|-0,1895399;0,9675879;-2,953177;0,2498662;-0,8030849;-4,006639;4,091872;3,797587;0,6475344;2,309669;4,884343;-0,4794388;-0,470645;-1,317724;4,401977;-3,764539;1,898517;-5,190017;-2,203455;4,999419;-1,697336;-4,857769;-4,293896;-1,067666;3,07366;-0,8560334;-2,583873;3,378411;-1,595726;4,918789;-4,318115;-1,115447;0,1594968;1,400844;-3,531066;4,900951;-1,954036;1,717073;-0,1111965;-3,634457;-1,960435;1,570254;2,207767;1,267371;2,249414;-1,011277;-4,449839;4,108221;-0,3720217;-0,3701372;2,404985;-2,566396;0,6992726;-4,949036;-2,236224;0,8651133;2,201569;-5,338513;-4,36846;-1,771565;-2,584597;-4,951154;0,8206638;-4,997263;-0,3561649;-0,4728485;1,368035;0,8360572;0,4651939;0,2050619;4,273836
2|TOP2|0,4875744|0,2831405;0,9675879;-2,597957;0,1439719;-0,9323219;-3,972193;4,091872;3,872823;0,8496003;2,782506;4,884343;-0,69812;-0,8109966;-1,284531;4,282294;-3,764539;2,350693;-4,965806;-2,561616;4,999419;-1,955464;-4,897118;-4,775737;-1,259742;3,406731;-1,619841;-2,418799;3,378411;-1,395978;4,918789;-3,885801;-0,7093768;-0,326074;1,649069;-3,207263;4,900951;-1,548763;1,705953;-0,1111965;-3,686091;-1,499938;1,69295;2,064148;1,536046;2,707907;-0,6387902;-4,485519;4,541566;-0,3720217;-0,3701372;2,582051;-2,566396;0,6992726;-4,565582;-2,181606;0,8651133;2,417047;-4,46804;-4,36846;-2,311461;-2,841679;-4,951154;0,9941797;-4,8037;0,07749367;-0,1245337;1,368035;0,5587406;-0,08095168;0,2373847;4,482225
3|TOP2|0,483712|-0,1895399;0,8836721;-2,974528;0,1439719;-0,8030849;-4,065345;4,091872;3,872823;1,177317;2,689296;4,884343;-0,1139014;0,01224262;-0,9981734;4,401977;-3,967974;2,037691;-4,965806;-2,203455;4,999419;-1,955464;-5,153081;-4,662715;-1,259742;3,07366;-1,196777;-2,4226;3,865708;-1,395978;5,232595;-3,775484;-0,7093768;0,1594968;1,724529;-3,624718;4,900951;-1,696112;1,705953;-0,5143874;-3,634457;-1,691218;1,349305;2,44292;1,297934;3,061792;-0,5734392;-4,919911;4,108221;-0,7090185;-0,3701372;2,788344;-2,951049;0,6992726;-4,565582;-2,38962;0,8651133;1,914241;-4,70954;-4,04054;-2,190298;-2,52342;-4,951154;1,217825;-5,169642;-0,3768902;-0,1245337;1,768768;0,5883306;0,1183936;-0,1451109;4,273836
4|TOP2|0,4818235|-0,08470647;0,9675879;-2,974528;0,1439719;-0,815321;-4,036332;3,680786;3,863359;0,8496003;2,309669;4,884343;-0,1420316;-0,3480576;-1,284531;4,401977;-3,624831;2,350693;-4,879108;-2,203455;4,999419;-1,955464;-4,857769;-4,593648;-1,259742;3,07366;-0,9162508;-2,418799;3,378411;-1,790714;4,824628;-3,885801;-0,7093768;0,1594968;1,686929;-3,618159;4,787653;-1,612154;1,705953;-0,1111965;-3,499439;-1,793218;1,077595;1,556995;1,460712;3,059336;-0,5100186;-4,495163;4,108221;-0,2679116;-0,4671701;2,788344;-2,566396;0,6992726;-4,988938;-2,38962;0,9401124;1,964575;-4,77256;-4,038166;-2,078006;-2,584685;-4,951154;0,9941797;-4,704413;0,07749367;-0,1245337;1,207263;0,8585362;0,2748495;0,5063282;4,06216
5|TOP2|0,4783642|-0,3852434;0,9675879;-3,44145;0,1439719;-0,8030849;-4,123792;4,399054;3,66177;0,8496003;2,309669;4,962019;-0,4794388;-0,470645;-1,284531;4,574543;-3,764539;2,186872;-5,356491;-1,883978;5,426834;-1,708994;-4,740196;-4,495015;-1,259742;3,07366;-1,468171;-2,427692;3,378411;-1,427561;5,177052;-3,885801;-0,7093768;0,1594968;1,400844;-3,618159;5,259564;-1,989621;1,943273;-0,5317154;-3,634457;-1,491181;1,063192;1,957189;0,8247434;2,707907;-0,8037643;-4,018691;3,864593;-0,3720217;-0,1070615;2,788344;-2,906774;0,3074952;-4,565582;-2,38962;0,7155989;1,964575;-4,617931;-4,36846;-1,852868;-2,547187;-4,951154;0,5320328;-4,598463;-0,3588659;0,09430748;1,368035;0,8360572;0,2061062;0,2684639;4,523477
6|TOP2|0,4633883|-0,1895399;0,8697405;-2,974528;0,4392543;-0,6006654;-3,762692;4,294775;3,873519;0,8496003;2,309669;4,884343;-0,05342045;-0,470645;-1,195215;4,318896;-3,764539;1,977635;-5,267045;-1,903128;4,999419;-1,703456;-4,857769;-4,273102;-1,259742;3,332088;-1,196777;-2,272414;3,210295;-1,430664;4,918789;-3,885801;-0,7093768;0,5510672;1,217511;-3,814644;4,900951;-2,009042;1,705953;-0,1111965;-3,634457;-2,28845;1,349305;1,957189;1,46101;2,707907;-0,8037643;-4,449839;4,489237;-0,3720217;-0,8373847;2,788344;-2,794404;0,5969636;-5,042254;-2,38962;0,4300312;1,790459;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;1,078794;-4,704413;0,07749367;-0,1245337;0,8862798;0,6174135;0,2061062;-0,1125;4,483818
7|TotallyRandom|0,4631031|-1,821704;-1,808105;2,445332;-1,660636;4,051661;-1,647554;-1,839085;-2,420786;-3,775562;4,761507;-2,157912;-4,810052;-3,945008;4,91263;1,962138;-0,4569073;4,671912;-3,152857;0,01060295;0,8532639;1,892195;0,1613445;-3,198139;3,559475;-4,450052;0,04194212;2,872687;-0,3801017;-0,7110996;4,337999;2,314325;2,991629;2,610264;-0,4860253;2,919178;-0,05483675;-4,696249;-3,8044;-2,674439;3,057491;-0,1582451;3,508919;-2,559919;-3,906217;-3,657774;2,657681;-1,685076;-2,028458;0,302022;-0,7053108;-2,436578;-0,6666522;3,50801;1,44452;-1,56722;3,658539;-2,398007;-3,943671;-4,259038;3,499994;1,762137;-1,328809;-3,960386;-4,526601;1,419362;-4,422302;4,892282;-3,618173;1,538441;1,59212;1,049773
8|TOP2|0,4610135|-0,02114558;0,9675879;-2,855737;0,1439719;-0,8030849;-4,026307;4,062543;4,325714;0,8496003;2,682947;4,884343;-0,4794388;-0,4300728;-1,530124;4,401977;-3,525357;2,350693;-4,965806;-2,465872;4,999419;-1,477351;-4,857769;-4,662715;-0,8349072;2,737409;-1,196777;-2,915701;3,099109;-0,9338905;4,918789;-3,432114;-0,7093768;-0,2288221;1,400844;-3,782328;4,900951;-1,754154;2,1621;-0,1111965;-3,634457;-1,546666;1,349305;2,020783;1,297934;2,707907;-0,8037643;-4,770251;4,273566;-0,8690923;-0,5101246;2,847755;-2,140859;0,3465927;-4,565582;-2,647058;0,8651133;1,964575;-4,6596;-4,203047;-2,070993;-2,393721;-4,453369;0,9941797;-5,165711;-0,3296753;-0,3914741;1,368035;0,4983081;0,2061062;0,2050619;4,770851
9|TOP2|0,4581941|-0,1895399;0,9675879;-2,974528;0,1439719;-0,8030849;-3,722785;4,091872;3,872823;1,188859;2,309669;5,157969;-0,4177003;-0,9631326;-1,284531;4,401977;-3,764539;2,350693;-4,714991;-2,203455;4,999419;-1,955464;-5,140241;-4,717643;-1,084272;3,07366;-1,196777;-2,418799;3,65697;-1,395978;4,918789;-4,110606;-0,8943768;0,4994147;1,609472;-3,618159;4,492875;-1,332359;1,705953;-0,1111965;-3,753573;-1,754076;1,349305;1,976419;1,552497;2,707907;-0,6572141;-4,449839;4,108221;-3,877282E-05;-0,3701372;3,073269;-2,566396;0,6992726;-4,565582;-2,128107;0,8651133;1,964575;-4,904593;-4,817322;-2,246174;-2,52342;-4,951154;1,306436;-4,654559;0,03597289;-0,1245337;1,368035;0,8360572;-0,05951808;0,2050619;4,273836
10|TotallyRandom|0,452103|-0,1895399;0,9675879;-2,974528;0,1439719;-0,8030849;-3,972193;4,091872;3,872823;0,8496003;2,309669;4,884343;-0,4794388;-0,470645;-1,284531;4,401977;-3,764539;2,350693;-4,965806;-2,203455;4,999419;-1,955464;-4,857769;-4,662715;-1,259742;3,07366;-1,196777;-2,418799;3,378411;-1,395978;4,918789;-3,885801;-0,7093768;0,1594968;1,400844;-3,618159;4,900951;-1,548763;1,705953;-0,1111965;-3,634457;-1,793218;1,349305;1,957189;1,297934;2,707907;-0,8037643;-4,449839;4,108221;-0,3720217;-0,3701372;2,788344;-2,566396;0,6992726;-4,565582;-2,38962;0,8651133;1,964575;-4,904593;-4,36846;-2,246174;-2,52342;-4,951154;0,9941797;-4,704413;0,07749367;-0,1245337;1,368035;0,8360572;0,2061062;0,2050619;0
11|TOP2|0,4512212|-0,1468471;1,091906;-3,445127;0,1439719;-0,7408108;-3,972193;4,185686;3,927198;0,8496003;2,623518;4,884343;-0,2212534;-0,3060119;-1,284531;4,401977;-3,764539;2,355573;-4,965806;-2,310097;4,999419;-2,23755;-4,857769;-4,549504;-1,259742;2,866543;-1,222058;-2,363301;3,378411;-1,28479;5,30928;-3,687979;-0,3404138;0,1594968;1,552916;-3,693058;4,448623;-1,548763;1,705953;0,141411;-3,190775;-1,793218;1,349305;1,957189;0,9147601;2,707907;-0,8037643;-4,087944;4,108221;-0,1810238;0,03287721;2,436409;-2,309762;0,6992726;-5,014181;-2,38962;0,9376917;1,964575;-5,255269;-4,704347;-2,246174;-2,52342;-4,564087;0,9941797;-4,293253;0,03151411;-0,4299702;1,368035;0,8360572;-0,0242279;0,2050619;4,273836
12|TOP2|0,4498983|-0,21995;0,8903525;-2,974528;0,1637822;-0,8030849;-3,972193;4,142518;3,872823;0,5640042;2,309669;5,04;-0,2254538;-0,8436069;-1,284531;4,449679;-4,149276;2,747543;-4,965806;-1,724226;5,165021;-1,955464;-4,857769;-5,077347;-1,259742;3,450299;-1,196777;-2,586648;3,378411;-1,395978;5,19151;-3,885801;-0,4319541;0,1594968;1,483592;-3,163102;4,563745;-1,548763;1,71779;-0,3504217;-3,369425;-1,793218;1,712445;1,723603;1,242352;2,676169;-0,8037643;-4,449839;4,108221;-0,2894208;-0,3701372;2,481701;-2,162663;0,6992726;-4,565582;-1,999909;1,048817;1,964575;-4,572523;-4,516592;-2,246174;-2,074267;-4,951154;0,6315194;-4,704413;0,1587897;-0,1245337;1,785195;0,7151654;0,01925655;0,261854;4,377735
13|TOP2|0,4426858|-0,1895399;0,9675879;-2,683574;0,2261289;-0,5169103;-4,329049;4,091872;4,368683;0,8496003;2,445842;5,204874;-0,3730857;-0,07163244;-1,284531;4,401977;-3,764539;2,176236;-4,965806;-2,203455;4,999419;-1,955464;-4,667171;-4,662715;-1,259742;2,63416;-1,196777;-2,304712;3,037529;-1,22891;4,918789;-3,885801;-0,7093768;0,1594968;1,400844;-3,618159;5,265213;-1,53346;1,705953;-0,1111965;-3,634457;-1,793218;1,349305;2,262952;1,691858;2,707907;-0,6127526;-4,059304;4,166256;-0,7687427;-0,6217804;2,788344;-2,77117;0,9701415;-4,565582;-2,38962;0,7028084;1,964575;-4,446828;-4,36846;-2,246174;-2,680176;-5,101767;0,6398622;-4,704413;0,07749367;-0,1245337;0,9141324;0,8360572;0,629602;0,4119686;3,875573
14|TOP2|0,4395307|0,1643176;0,6076863;-2,974528;0,1732709;-0,8030849;-4,284364;3,690763;4,274693;0,8496003;2,309669;4,884343;-0,1329027;-0,2441273;-1,56919;4,556478;-3,764539;2,316878;-5,261345;-2,203455;4,999419;-2,43969;-4,884782;-4,662715;-1,259742;3,346095;-1,531947;-2,418799;3,378411;-1,130352;4,918789;-3,885801;-0,7093768;0,07384892;1,400844;-3,618159;4,935653;-1,548763;1,705953;-0,1111965;-3,609862;-1,793218;1,349305;1,957189;1,297934;2,707907;-0,7609549;-4,21918;4,043522;-0,3720217;-0,3701372;2,335654;-2,566396;0,6576127;-4,565582;-2,437655;0,6082172;1,563381;-5,047932;-4,36846;-2,246174;-2,260792;-4,951154;0,7261802;-4,243642;0,1603219;-0,2618233;1,368035;0,3681679;0,01144417;0,421345;4,273836
